Asset ID,Asset Name,Solo,Entity Code,SubEntity Code,Fund/LoB Name,Fund/LoB Type,Rating,Credit Quality Step,Market Value (MVi),Modified Duration,Duration,Category,Duration Class,Corrected Duration,Multiplication Factor,Step Up Factor,"F(Rating, Duration)",Capital Charge,Capital Charge UL,Credit Spread Relief Factor,LAC of TP,LAC of TP UL
3393246,KOREA DEVELOPMENT BANK FIX 4.625% 16.11.2021_3393246,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,50.38705042,0.128766497,1,Other Bond,1,1,0.011,0,0.011,0.554257555,0,0.054776305,0.030360181,0
14957286,CHARTER COMM OPT LLC/CAP VAR 01.02.2024_14957286,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,8694.916544,2.205519312,2.205519312,Other Bond,1,2.205519312,0.025,0,0.055137983,479.4201588,0,0.054776305,26.26086482,0
12512024,NATIONAL AUSTRALIA BANK 144A VAR 22.05.2022_12512024,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,18.35456736,0.639557154,1,Other Bond,1,1,0.011,0,0.011,0.201900241,0,0.054776305,0.011059349,0
15456588,ASAHI MUTUAL LIFE INSURA PERP FIX TO FLOAT 6.500% 05.03.2198_15456588,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,20.75346234,1.842798827,1.842798827,Other Bond,1,1.842798827,0.025,0,0.046069971,0.956111401,0,0.054776305,0.05237225,0
23207309,Q-PARK HOLDING I BV FIX 3.500% 01.02.2025_23207309,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,52743.6204,1.313909646,1.313909646,Other Bond,1,1.313909646,0.045,0,0.059125934,3118.515823,0,0.054776305,170.8207737,0
25428108_LU0003_LU0003_LXEUR,LU0003 CHINA CINDA FINANCE 2017 SR UNSEC AR0491142_IE00B464Q616_USD LU0003_LXEUR_25428108_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,214.5817562,5.571155776,5.571155776,Other Bond,2,0.571155776,0.007,0.07,0.07399809,15.8786402,0,0.054776305,0.869773238,0
21860320,NISSAN MOTOR CO 144A FIX 1.940% 15.09.2023_21860320,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,7.488074095,1.94031718,1.94031718,Other Bond,1,1.94031718,0.025,0,0.04850793,0.36323097,0,0.054776305,0.01989645,0
19003893,HYUNDAI CAPITAL AMERICA 144A FIX 2.850% 01.11.2022_19003893,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,480.0538261,1.066965293,1.066965293,Other Bond,1,1.066965293,0.025,0,0.026674132,12.80501928,0,0.054776305,0.701411641,0
12334819,SUNCORP-METWAY LTD 144A FIX 2.800% 04.05.2022_12334819,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,204.8076839,0.584959981,1,Other Bond,1,1,0.014,0,0.014,2.867307575,0,0.054776305,0.157060514,0
17267345,HSBC HOLDINGS PLC VAR 11.03.2025_17267345,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,2130.821834,2.407460676,2.407460676,Other Bond,1,2.407460676,0.014,0,0.033704449,71.81817683,0,0.054776305,3.933934356,0
13162715,NISSAN MOTOR ACCEPTANCE 144A FIX 2.600% 28.09.2022_13162715,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,1674.172628,0.988174829,1,Other Bond,1,1,0.025,0,0.025,41.85431569,0,0.054776305,2.29262476,0
14352945,ONEMAIN FINANCE CORP FIX 6.875% 15.03.2025_14352945,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,18372.59328,3.147827531,3.147827531,Other Bond,1,3.147827531,0.045,0,0.141652239,2602.518972,0,0.054776305,142.5563729,0
3797504,MGM RESORTS INTL FIX 7.750% 15.03.2022_3797504,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,1672.957028,0.454795354,1,Other Bond,1,1,0.075,0,0.075,125.4717771,0,0.054776305,6.872880328,0
24394866_LU0003_LU0003_LXEUR,LU0003 PURE FINANCE SA REGS PPE32KJ35_IE00B5ZR2157_EUR LU0003_LXEUR_24394866_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.120483559,0.12876809,1,Other Bond,1,1,0.03,0,0.03,0.003614507,0,0.054776305,0.000197989,0
25428082_LU0003_LU0003_LXEUR,LU0003 PURE FINANCE SA REGS PPEE2YAP1_IE00B5ZR2157_EUR LU0003_LXEUR_25428082_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.056803251,0.287670064,1,Other Bond,1,1,0.03,0,0.03,0.001704098,0,0.054776305,9.33442E-05,0
23914708_LU0003_LU0003_LXEUR,LU0003 VERIZON COMMUNICATIONS FRN AO6240110_IE00BMTRWY37_AUD LU0003_LXEUR_23914708_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,316.0706076,1.37210838,1.37210838,Other Bond,1,1.37210838,0.025,0,0.034302709,10.84207823,0,0.054776305,0.593888984,0
20993773,PERUSAHAAN PENERBIT SBSN REGS FIX 2.800% 23.06.2030_20993773,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,3071.321216,7.749154786,7.749154786,Other Bond,2,2.749154786,0.015,0.125,0.166237322,510.5682134,0,0.054776305,27.96704016,0
13220916,TELECOM ITALIA SPA EMTN FIX 2.375% 12.10.2027_13220916,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,134.2062243,5.448406638,5.448406638,Other Bond,2,0.448406638,0.025,0.225,0.236210166,31.70087451,0,0.054776305,1.73645677,0
22623374_LU0003_LU0003_LXEUR,LU0003 REPUBLIC OF TURKEY SRUNSC 900123CK4_IE00B0C18065_USD LU0003_LXEUR_22623374_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,50411.13959,4.401861474,4.401861474,Other Bond,1,4.401861474,0.045,0,0.198083766,9985.628394,0,0.054776305,546.9758262,0
18657665,STANDARD CHARTERED PLC 144A VAR 10.09.2022_18657665,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,4165.397085,0.940395206,1,Other Bond,1,1,0.025,0,0.025,104.1349271,0,0.054776305,5.704126525,0
21563202,WYNN MACAU LTD 144A FIX 5.625% 26.08.2028_21563202,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,2805.526475,1.821094315,1.821094315,Other Bond,1,1.821094315,0.075,0,0.136582074,383.1846235,0,0.054776305,20.9894378,0
17069409,HARLEY-DAVIDSON FINL SER REGS FIX 4.050% 04.02.2022_17069409,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,307.4901643,0.34794318,1,Other Bond,1,1,0.025,0,0.025,7.687254107,0,0.054776305,0.421079375,0
25094541_LU0003_LU0003_LXEUR,LU0003 PURE FINANCE SA PPE32TMR9_IE00B5ZR2157_GBP LU0003_LXEUR_25094541_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.198054582,0.249318097,1,Other Bond,1,1,0.03,0,0.03,0.005941637,0,0.054776305,0.000325461,0
20440739,TELSTRA CORP LTD FIX 1.000% 23.04.2030_20440739,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,523419.6472,7.985616639,7.985616639,Other Bond,2,2.985616639,0.007,0.07,0.090899316,47578.48816,0,0.054776305,2606.173777,0
15869357,RUSSIAN FEDERATION REGS FIX 2.875% 04.12.2025_15869357,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,49325.58363,3.924741954,3.924741954,Other Bond,1,3.924741954,0.025,0,0.098118549,4839.754687,0,0.054776305,265.1038787,0
17776713,SUNAC CHINA HOLDINGS LTD FIX 7.250% 14.06.2022_17776713,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,39322.26553,0.087673246,1,Other Bond,1,1,0.045,0,0.045,1769.501949,0,0.054776305,96.92677838,0
23858823,UNITED AIRLINES INC 144A FIX 4.375% 15.04.2026_23858823,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,1357.557756,3.68405699,3.68405699,Other Bond,1,3.68405699,0.045,0,0.165782565,225.0594064,0,0.054776305,12.32792268,0
23523014,ILLUMINA INC FIX 0.550% 23.03.2023_23523014,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,1457.790622,1.472673778,1.472673778,Other Bond,1,1.472673778,0.025,0,0.036816844,53.67125058,0,0.054776305,2.93991279,0
13272904,CMA CGM SA REGS FIX 5.250% 15.01.2025_13272904,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,535.4489977,0.041092893,1,Other Bond,1,1,0.075,0,0.075,40.15867483,0,0.054776305,2.199743819,0
13715879,UNICREDIT SPA EMTN FIX 1.000% 18.01.2023_13715879,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,0.522368046,1.291608293,1.291608293,Other Bond,1,1.291608293,0.025,0,0.032290207,0.016867373,0,0.054776305,0.000923932,0
388150,BRITISH TRA INTL FINANCE ZERO 04.11.2021_388150,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,693.4605042,0.095888278,1,Other Bond,1,1,0.025,0,0.025,17.33651261,0,0.054776305,0.949630101,0
238624,FIRSTENERGY CORP C FIX 7.375% 15.11.2031_238624,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,10218.15637,7.553027351,7.553027351,Other Bond,2,2.553027351,0.025,0.225,0.288825684,2951.266,0,0.054776305,161.6594464,0
25428210_LU0003_LU0003_LXEUR,LU0003 CHINA AOYUAN GROUP LIMITED AP0441927_IE00B464Q616_USD LU0003_LXEUR_25428210_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,152.106506,0.94032601,1,Other Bond,1,1,0.075,0,0.075,11.40798795,0,0.054776305,0.624887427,0
24748808_LU0003_LU0003_LXEUR,LU0003 PURE FINANCE SA PPE12UHH8_IE00B5ZR2157_CHF LU0003_LXEUR_24748808_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.445644898,0.128766477,1,Other Bond,1,1,0.03,0,0.03,0.013369347,0,0.054776305,0.000732323,0
15307241,NORDEA BANK ABP 144A VAR 30.08.2023_15307241,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,598.9957889,1.89655822,1.89655822,Other Bond,1,1.89655822,0.014,0,0.026551815,15.90442542,0,0.054776305,0.871185657,0
24423127,DELL INT LLC / EMC CORP FIX 5.300% 01.10.2029_24423127,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,31051.37457,6.503580724,6.503580724,Other Bond,2,1.503580724,0.015,0.125,0.147553711,4581.745545,0,0.054776305,250.9710913,0
23482886,AMERICAN AIRLINES/AADVAN 144A FIX 5.500% 20.04.2026_23482886,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,3251.880089,3.040943245,3.040943245,Other Bond,1,3.040943245,0.045,0,0.136842446,444.9952254,0,0.054776305,24.37519418,0
24139140_LU0003_LU0003_LXEUR,LU0003 GRUENENTHAL GMBH SEC REGS BP1531576_IE00BK9YL094_EUR LU0003_LXEUR_24139140_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,134.4460892,4.666798825,4.666798825,Other Bond,1,4.666798825,0.03,0,0.140003965,18.82298553,0,0.054776305,1.031053596,0
19485210,JD.COM INC FIX 4.125% 14.01.2050_19485210,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,225.2494256,16.38166569,16.38166569,Other Bond,4,1.381665691,0.01,0.25,0.263816657,59.42455042,0,0.054776305,3.255057296,0
13366879,FREEDOM MORTGAGE CORP 144A FIX 8.125% 15.11.2024_13366879,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,6583.777645,0.087675104,1,Other Bond,1,1,0.075,0,0.075,493.7833234,0,0.054776305,27.04762591,0
14729825,PETROLEOS MEXICANOS FIX 4.750% 26.02.2029_14729825,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,16958.30748,6.21326883,6.21326883,Other Bond,2,1.21326883,0.025,0.225,0.255331721,4329.99383,0,0.054776305,237.1810625,0
17785897,VOLKSWAGEN LEASING GMBH EMTN FIX 0.500% 20.06.2022_17785897,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,7.523529735,0.720556749,1,Other Bond,1,1,0.025,0,0.025,0.188088243,0,0.054776305,0.010302779,0
13173876,HYUNDAI CAPITAL AMERICA 144A FIX 3.250% 20.09.2022_13173876,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,330.5468294,0.964722082,1,Other Bond,1,1,0.025,0,0.025,8.263670734,0,0.054776305,0.452653348,0
20173185,HSBC HOLDINGS PLC FIX 4.950% 31.03.2030_20173185,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,3792.081322,7.160151919,7.160151919,Other Bond,2,2.160151919,0.007,0.07,0.085121063,322.7859948,0,0.054776305,17.68102409,0
12200157,VERIZON COMMUNICATIONS VAR 16.03.2022_12200157,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,456.676629,0.456850174,1,Other Bond,1,1,0.025,0,0.025,11.41691572,0,0.054776305,0.625376457,0
7734423,HUTCH WHAMPOA FINANCE 14 FIX 1.375% 31.10.2021_7734423,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,4.491946578,0.084930996,1,Other Bond,1,1,0.014,0,0.014,0.062887252,0,0.054776305,0.003444731,0
8432966,BARCLAYS PLC FIX 3.650% 16.03.2025_8432966,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,420.1823897,3.285011919,3.285011919,Other Bond,1,3.285011919,0.025,0,0.082125298,34.50760396,0,0.054776305,1.890199038,0
24139231_LU0003_LU0003_LXEUR,LU0003 ORGANON FINANCE 1 LLC SEC REGS SMR 233225077_IE00BK9YL094_EUR LU0003_LXEUR_24139231_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,9696.899017,5.974281214,5.974281214,Other Bond,2,0.974281214,0.017,0.15,0.166562781,1615.142464,0,0.054776305,88.47153615,0
25428142_LU0003_LU0003_LXEUR,LU0003 HSBC HOLDINGS COCO EK4835634_IE00B5ZR2157_EUR LU0003_LXEUR_25428142_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,0.514122072,0.949273908,1,Other Bond,1,1,0.014,0,0.014,0.007197709,0,0.054776305,0.000394264,0
24139386_LU0003_LU0003_LXEUR,LU0003 NEDER WATERSCHAPSBANK EK8523814_IE00BDQZ6S97_USD LU0003_LXEUR_24139386_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1442.531875,0.532383658,1,Other Bond,1,1,0.009,0,0.009,12.98278688,0,0.054776305,0.711149093,0
24394894_LU0003_LU0003_LXEUR,LU0003 JAGUAR LAND ROVER AUTOMO SR UNSEC REGS AU4782333__EUR LU0003_LXEUR_24394894_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,271.1031656,3.92482542,3.92482542,Other Bond,1,3.92482542,0.075,0,0.294361906,79.80244467,0,0.054776305,4.371283046,0
20459285,LENOVO GROUP LTD EMTN FIX 5.875% 24.04.2025_20459285,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,2117.347533,3.216126916,3.216126916,Other Bond,1,3.216126916,0.025,0,0.080403173,170.2414598,0,0.054776305,9.325198117,0
7379418,REPUBLIC OF PARAGUAY REGS FIX 6.100% 11.08.2044_7379418,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,3390.587887,13.01257109,13.01257109,Other Bond,3,3.012571087,0.018,0.35,0.40422628,1370.564727,0,0.054776305,75.07447146,0
23914630_LU0003_LU0003_LXEUR,LU0003 MERCEDES BENZ FIN CO LTD ZR1466682_IE00B5ZR2157_EUR LU0003_LXEUR_23914630_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,0.604608406,0.89042344,1,Other Bond,1,1,0.025,0,0.025,0.01511521,0,0.054776305,0.000827955,0
22623391_LU0003_LU0003_LXEUR,LU0003 GAZPROM NEFT LPN SR UNSEC REGS EJ9515473_IE00B0C18065_USD LU0003_LXEUR_22623391_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,9144.36763,2.025711306,2.025711306,Other Bond,1,2.025711306,0.03,0,0.060771339,555.7154669,0,0.054776305,30.44003989,0
16952847,LEASEPLAN CORPORATION NV EMTN FIX 1.000% 25.02.2022_16952847,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,8.962917198,0.405478055,1,Other Bond,1,1,0.025,0,0.025,0.22407293,0,0.054776305,0.012273887,0
16117364,SAUDI INTERNATIONAL BOND REGS FIX 5.250% 16.01.2050_16117364,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,924.1857777,16.16218375,16.16218375,Other Bond,4,1.162183746,0.005,0.13,0.135810919,125.5145195,0,0.054776305,6.8752216,0
14957856,MAUSER PACKAGING SOLUT REGS FIX 4.750% 15.04.2024_14957856,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,279.1898016,0.087671415,1,Other Bond,1,1,0.075,0,0.075,20.93923512,0,0.054776305,1.146973929,0
18542337,CIGNA CORP VAR 15.07.2023_18542337,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,1315.062959,1.693831909,1.693831909,Other Bond,1,1.693831909,0.025,0,0.042345798,55.68739006,0,0.054776305,3.050349461,0
11642979,CHARTER COMM OPT LLC/CAP FIX 4.908% 23.07.2025_11642979,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,112.7430021,3.26692785,3.26692785,Other Bond,1,3.26692785,0.025,0,0.081673196,9.208081334,0,0.054776305,0.504384671,0
18905403,DELL BANK INTERNATIONAL FIX 0.625% 17.10.2022_18905403,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,5.734083925,0.964398896,1,Other Bond,1,1,0.025,0,0.025,0.143352098,0,0.054776305,0.007852298,0
25428155_LU0003_LU0003_LXEUR,LU0003 NATIONAL GRID PLC SR UNSEC EMTN EJ8760971_IE00B5ZR2157_GBP LU0003_LXEUR_25428155_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,1.777238174,2.842815119,2.842815119,Other Bond,1,2.842815119,0.025,0,0.071070378,0.126308989,0,0.054776305,0.00691874,0
19425635_LU0003_LU0003_LXEUR,LU0003 MARRIOTT OWNERSH 31.08.2025 LU0003_LXEUR_19425635_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,477.0690306,0.084929085,1,Other Bond,1,1,0.045,0,0.045,21.46810638,0,0.054776305,1.175943542,0
19790527_LU0003_LU0003_LXEUR,LU0003 KOREA DEVELOPMENT BANK EMTN VAR 18.02.2023 LU0003_LXEUR_19790527_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,2214.165663,1.382132761,1.382132761,Other Bond,1,1.382132761,0.011,0,0.01520346,33.66297991,0,0.054776305,1.843933653,0
22554349_LU0003_LU0003_LXEUR,LU0003 INNOGY FINANCE BV SR UNSEC 7835269W8__GBP LU0003_LXEUR_22554349_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,9.576112722,0.764392021,1,Other Bond,1,1,0.025,0,0.025,0.239402818,0,0.054776305,0.013113602,0
15774240,BARCLAYS PLC * VAR 15.02.2023_15774240,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,4570.679399,0.377102642,1,Other Bond,1,1,0.025,0,0.025,114.266985,0,0.054776305,6.259123217,0
23305251,REPUBLIC OF SERBIA REGS FIX 1.650% 03.03.2033_23305251,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,6430.494381,10.34703499,10.34703499,Other Bond,3,0.347034987,0.018,0.35,0.35624663,2290.841951,0,0.054776305,125.4838573,0
14288288,AVOLON HOLDINGS FNDG LTD 144A FIX 5.500% 15.01.2023_14288288,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,283.7772991,1.169688065,1.169688065,Other Bond,1,1.169688065,0.025,0,0.029242202,8.298272995,0,0.054776305,0.454548732,0
17997877,BNQ CEN TUNISIA INT BOND REGS FIX 6.375% 15.07.2026_17997877,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,697.2245169,4.155619036,4.155619036,Other Bond,1,4.155619036,0.075,0,0.311671428,217.3049606,0,0.054776305,11.90316279,0
24247289,CHARLES SCHWAB CORP VAR 13.05.2026_24247289,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,551.5636305,4.432872361,4.432872361,Other Bond,1,4.432872361,0.014,0,0.062060213,34.23015642,0,0.054776305,1.875001487,0
23069421,7-ELEVEN INC 144A VAR 10.08.2022_23069421,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,2631.288464,0.087673187,1,Other Bond,1,1,0.025,0,0.025,65.7822116,0,0.054776305,3.603306484,0
14689143,BARCLAYS PLC FIX TO FLOAT 4.338% 16.05.2024_14689143,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,2474.673683,1.564218513,1.564218513,Other Bond,1,1.564218513,0.025,0,0.039105463,96.77325975,0,0.054776305,5.300881589,0
9308929,AVIATION CAPITAL GROUP 144A FIX 4.875% 01.10.2025_9308929,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,371.02491,3.452058955,3.452058955,Other Bond,1,3.452058955,0.025,0,0.086301474,32.01999657,0,0.054776305,1.753937097,0
13328830,SUMITOMO MITSUI FINL GRP VAR 18.10.2022_13328830,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,920.5133932,1.044130688,1.044130688,Other Bond,1,1.044130688,0.014,0,0.01461783,13.45590796,0,0.054776305,0.737064918,0
19863541,TORONTO-DOMINION BANK MTN VAR 27.01.2023_19863541,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,279.9538214,1.320917784,1.320917784,Other Bond,1,1.320917784,0.014,0,0.018492849,5.177143739,0,0.054776305,0.283584804,0
741531,KINDER MORGAN ENER PART MTN FIX 6.950% 15.01.2038_741531,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,9376.054739,10.76973264,10.76973264,Other Bond,3,0.769732641,0.01,0.2,0.207697326,1947.381502,0,0.054776305,106.670363,0
25428130_LU0003_LU0003_LXEUR,LU0003 INTERCONTINENTAL HOTELS UNSEC EMTN EJ4540294_IE00B5ZR2157_GBP LU0003_LXEUR_25428130_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,3.141662981,1.125393137,1.125393137,Other Bond,1,1.125393137,0.025,0,0.028134828,0.088390149,0,0.054776305,0.004841686,0
23914554_LU0003_LU0003_LXEUR,LU0003 YANGO JUSTICE INTL SR UNSEC BN3253554_IE00BGSXQQ02_USD LU0003_LXEUR_23914554_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,19.05219935,0.282189662,1,Other Bond,1,1,0.075,0,0.075,1.428914951,0,0.054776305,0.078270681,0
21380827,SUNAC CHINA HOLDINGS LTD FIX 6.650% 03.08.2024_21380827,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,6754.563576,0.822886056,1,Other Bond,1,1,0.045,0,0.045,303.9553609,0,0.054776305,16.64955154,0
10927152,ADANI TRANSMISSION LTD REGS FIX 4.000% 03.08.2026_10927152,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,218.1977985,4.436192666,4.436192666,Other Bond,1,4.436192666,0.025,0,0.110904817,24.19918684,0,0.054776305,1.325542038,0
23237421,FEDERAL HOME LOAN BANK FIX 0.680% 24.02.2026_23237421,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,2435.546198,0.150682421,1,Other Bond,1,1,0.011,0,0.011,26.79100818,0,0.054776305,1.467512435,0
24326074,VALARIS LTD 144A 30.04.2028_24326074,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,441.3641667,1.467656738,1.467656738,Other Bond,1,1.467656738,0.075,0,0.110074255,48.582832,0,0.054776305,2.661188021,0
12122770,BNP PARIBAS EMTN VAR 22.09.2022_12122770,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,3.749329393,0.977055717,1,Other Bond,1,1,0.014,0,0.014,0.052490612,0,0.054776305,0.002875242,0
14755697,BANK OF AMERICA CORP FIX TO FLOAT 3.004% 20.12.2023_14755697,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,2164.482932,1.200241888,1.200241888,Other Bond,1,1.200241888,0.014,0,0.016803386,36.37064313,0,0.054776305,1.99224944,0
13715879,UNICREDIT SPA EMTN FIX 1.000% 18.01.2023_13715879,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,1.107978177,1.291608293,1.291608293,Other Bond,1,1.291608293,0.025,0,0.032290207,0.035776845,0,0.054776305,0.001959723,0
23307204,FEDERAL HOME LOAN BANK FIX 0.960% 05.03.2026_23307204,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,9280.042965,0.098627312,1,Other Bond,1,1,0.011,0,0.011,102.0804726,0,0.054776305,5.591591099,0
25094538_LU0003_LU0003_LXEUR,LU0003 PURE FINANCE SA PPE82VX67_IE00B5ZR2157_GBP LU0003_LXEUR_25094538_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.699980802,0.282192097,1,Other Bond,1,1,0.03,0,0.03,0.020999424,0,0.054776305,0.001150271,0
23914668_LU0003_LU0003_LXEUR,LU0003 DOLPHIN ENERGY LTD SR SEC REGS M28368AB0_IE00B67B7N93_USD LU0003_LXEUR_23914668_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,2426.185155,0.208219417,1,Other Bond,1,1,0.03,0,0.03,72.78555466,0,0.054776305,3.986923739,0
21007336,PACIFIC GAS & ELECTRIC MBS FIX 3.300% 01.08.2040_21007336,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,15422.45437,13.42795162,13.42795162,Other Bond,3,3.427951623,0.01,0.2,0.234279516,3613.165149,0,0.054776305,197.9158361,0
22251687,SINGAPORE AIR CONV FIX 1.625% 03.12.2025_22251687,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,56.16388459,4.034363397,4.034363397,Other Bond,1,4.034363397,0.03,0,0.121030902,6.797565607,0,0.054776305,0.372345527,0
23914765_LU0003_LU0003_LXEUR,LU0003 ATRIUM FINANCE ISSUER BV SR UNSEC SMR BN8230466_IE00B0C18065_EUR LU0003_LXEUR_23914765_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,31614.18829,5.576131535,5.576131535,Other Bond,2,0.576131535,0.015,0.125,0.133641973,4224.982499,0,0.054776305,231.4289298,0
17050704,FORD MOTOR CREDIT CO LLC EMTN FIX 4.535% 06.03.2025_17050704,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,2700.646053,3.188877884,3.188877884,Other Bond,1,3.188877884,0.045,0,0.143499505,387.5413712,0,0.054776305,21.22808433,0
